TITLE,candidate_name,direct_langs_found_count,direct_langs_found,all_wiki_langs_count,all_wiki_langs,timestamp_utc,exists_en,title_en,exists_it,title_it,exists_de,title_de,exists_fr,title_fr,exists_nl,title_nl,exists_es,title_es
Portrait of Frederick the Wise in Old Age,Frederick the Wise,1,en,42,"af,ar,arz,be,be-tarask,bg,ca,cs,da,de,el,en,eo,es,eu,fa,fi,fr,he,hu,id,is,it,ja,ka,ko,la,lv,mg,mk,nb,nl,oc,pl,pt,ro,ru,sr,sv,uk,vi,zh",2025-08-28T10:20:56Z,TRUE,"Frederick III, Elector of Saxony",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Frederick the Wise in Old Age,Portrait of Frederick the Wise,0,,0,,2025-08-28T10:21:03Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Young Man in a Striped Coat,Young Man,1,en,1,en,2025-08-28T10:21:11Z,TRUE,Young Man,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Giulio Clovio,Giulio Clovio,6,"en,it,de,fr,nl,es",26,"be,bs,ca,cs,de,el,en,eo,es,fa,fr,hr,hy,id,it,ja,mk,nl,pl,pt,ru,sh,sr,sv,uk,zh",2025-08-28T10:21:15Z,TRUE,Giulio Clovio,TRUE,Giulio Clovio,TRUE,Giulio Clovio,TRUE,Giulio Clovio,TRUE,Giulio Clovio,TRUE,Giulio Clovio
Vincenzo Anastagi,Vincenzo Anastagi,3,"en,it,nl",4,"cs,en,it,nl",2025-08-28T10:21:22Z,TRUE,Vincenzo Anastagi,TRUE,Vincenzo Anastagi,FALSE,,FALSE,,TRUE,Vincenzo Anastagi,FALSE,
Portrait of a Bearded Man,A Bearded Man,1,en,2,"en,es",2025-08-28T10:21:30Z,TRUE,A Bearded Man,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Bearded Man,Portrait of,0,,0,,2025-08-28T10:21:37Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Bearded Man,Bearded Man,0,,0,,2025-08-28T10:21:45Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Boy with a Basket of Fruit,Basket of Fruit,0,,0,,2025-08-28T10:21:53Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Christina of Denmark, Ducchess of Milan",Christina of Denmark,1,en,40,"ar,arz,ast,ba,be,br,ca,cs,da,de,el,en,es,et,eu,fa,fi,fr,he,hu,hy,id,it,ja,ka,mk,nb,nl,nn,pl,pt,ro,ru,sk,sr,sv,th,tt,uk,zh",2025-08-28T10:22:01Z,TRUE,Christina of Denmark,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Gentleman with Gloves,A Gentleman With Gloves,0,,0,,2025-08-28T10:22:09Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Gentleman with Gloves,Portrait of,0,,0,,2025-08-28T10:22:16Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Fürleger with Her Hair Done Up,A Young Fürleger With Her Hair Done Up,0,,0,,2025-08-28T10:22:24Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Fürleger with Her Hair Done Up,Portrait of,0,,0,,2025-08-28T10:22:32Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Fürleger with Her Hair Done Up,Young Fürleger,0,,0,,2025-08-28T10:22:39Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Fürleger with Her Hair Done Up,Her Hair Done Up,0,,0,,2025-08-28T10:22:47Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Jurist,A Jurist,0,,0,,2025-08-28T10:22:54Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Jurist,Portrait of,0,,0,,2025-08-28T10:23:02Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of the Jurist's Wife,The Jurist's Wife,0,,0,,2025-08-28T10:23:10Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of the Jurist's Wife,Portrait of the Jurist's Wife,0,,0,,2025-08-28T10:23:17Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Knight,A Knight,0,,0,,2025-08-28T10:23:25Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Knight,Portrait of,0,,0,,2025-08-28T10:23:33Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man Wearing Lynx Fur,A Young Man Wearing Lynx Fur,0,,0,,2025-08-28T10:23:40Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man Wearing Lynx Fur,Portrait of,0,,0,,2025-08-28T10:23:48Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man Wearing Lynx Fur,Young Man Wearing Lynx Fur,0,,0,,2025-08-28T10:23:56Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Gentleman in a Lynx Fur,,0,,0,,2025-08-28T10:23:56Z,,,,,,,,,,,,
A Knight of Malta,Knight of Malta,1,en,78,"af,an,anp,ar,arz,ast,az,ba,bcl,be,be-tarask,bg,bs,ca,cdo,ce,cs,cv,de,el,en,eo,es,et,eu,fa,fi,fr,frr,fy,gl,he,hr,hu,hy,ia,id,is,it,ja,ko,lb,lij,lmo,lt,lv,lzh,mk,ms,mt,nan,nb,nl,nn,nrm,oc,pl,pt,ro,ru,sh,simple,sk,sl,sq,sr,sv,sw,th,tl,uk,ur,uz,vec,vi,wuu,yue,zh",2025-08-28T10:24:03Z,TRUE,Sovereign Military Order of Malta,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of the Physician Gian Giacomo Bartolotti da Parma,The Physician Gian Giacomo Bartolotti da Parma,0,,0,,2025-08-28T10:24:11Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of the Physician Gian Giacomo Bartolotti da Parma,Portrait of the Physician Gian Giacomo Bartolotti da Parma,1,en,5,"en,fr,it,ja,ru",2025-08-28T10:24:18Z,TRUE,Portrait of the Physician Gian Giacomo Bartolotti da Parma,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Floris van Egmond,Floris van Egmond,3,"en,de,nl",8,"de,el,en,fr,fy,nl,ru,sl",2025-08-28T10:24:25Z,TRUE,Floris van Egmont,FALSE,,TRUE,Floris van Egmond,FALSE,,TRUE,Floris van Egmont,FALSE,
Bishop Bernardo de' Rossi,Bishop Bernardo,0,,0,,2025-08-28T10:24:32Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Self-Portrait,,0,,0,,2025-08-28T10:24:32Z,,,,,,,,,,,,
St Ivo,Saint Ivo,1,en,14,"br,cy,de,en,es,fr,it,ko,nb,nl,pl,ru,sk,sv",2025-08-28T10:24:40Z,TRUE,St Ives,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
St Ivo,St Ivo,1,en,14,"br,cy,de,en,es,fr,it,ko,nb,nl,pl,ru,sk,sv",2025-08-28T10:24:47Z,TRUE,St Ives,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Woman with a Veil (La Donna Velata),,0,,0,,2025-08-28T10:24:48Z,,,,,,,,,,,,
Violante (La Bella Gatta),,0,,0,,2025-08-28T10:24:48Z,,,,,,,,,,,,
Old Woman,Old Woman,1,en,3,"ceb,en,pl",2025-08-28T10:24:56Z,TRUE,Old woman,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,A Young Man,0,,0,,2025-08-28T10:25:04Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Portrait of,0,,0,,2025-08-28T10:25:11Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Young Man,1,en,1,en,2025-08-28T10:25:19Z,TRUE,Young Man,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Clean-Shaven Young Man (detail),A Clean,0,,0,,2025-08-28T10:25:26Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Clean-Shaven Young Man (detail),Portrait of,0,,0,,2025-08-28T10:25:34Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,A Young Man,0,,0,,2025-08-28T10:25:40Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Portrait of,0,,0,,2025-08-28T10:25:47Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Young Man,1,en,1,en,2025-08-28T10:25:53Z,TRUE,Young Man,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Boy Bitten by a Lizard,Boy Bitten,0,,0,,2025-08-28T10:26:00Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Agostino Barbarigo,Agostino Barbarigo,6,"en,it,de,fr,nl,es",22,"arz,bg,ca,de,el,en,eo,es,fr,he,id,it,ja,ko,nan,nl,pl,pt,ru,sv,uk,zh",2025-08-28T10:26:04Z,TRUE,Agostino Barbarigo,TRUE,Agostino Barbarigo,TRUE,Agostino Barbarigo,TRUE,Agostin Barbarigo,TRUE,Agostino Barbarigo,TRUE,Agostino Barbarigo
Portrait of Agostino Barbarigo,Portrait of Agostino Barbarigo,1,en,5,"arz,en,fr,it,ja",2025-08-28T10:26:11Z,TRUE,Portrait of Agostino Barbarigo,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Cardinal Bibbiena,Cardinal Bibbiena,2,"en,it",16,"arz,de,en,es,fi,fr,id,it,nb,pl,pt,ru,sl,sv,tr,uk",2025-08-28T10:26:17Z,TRUE,Bernardo Dovizi,TRUE,Bernardo Dovizi da Bibbiena,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Cardinal Bibbiena,Portrait of Cardinal Bibbiena,0,,0,,2025-08-28T10:26:23Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Bishop Tommaso Negri,Bishop Tommaso Negri,0,,0,,2025-08-28T10:26:30Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Cardinal,A Cardinal,0,,0,,2025-08-28T10:26:37Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Cardinal,Portrait of,0,,0,,2025-08-28T10:26:43Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Anne of Cleves,Anne of Cleves,3,"en,de,es",62,"af,ang,ar,arz,ast,az,azb,be,bg,br,bs,ca,cs,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gd,gl,he,hr,hu,hy,id,it,ja,ka,ko,la,mk,ms,mwl,nb,nl,nn,pl,pt,ro,ru,sh,simple,sk,sl,sr,sv,th,tl,tr,uk,vi,wuu,zh",2025-08-28T10:26:49Z,TRUE,Anne of Cleves,FALSE,,TRUE,Anna von Kleve,FALSE,,FALSE,,TRUE,Ana de Cléveris
Portrait of Anne of Cleves,Portrait of Anne of Cleves,0,,0,,2025-08-28T10:26:56Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Donor,A Donor,0,,0,,2025-08-28T10:27:02Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Donor,Portrait of,0,,0,,2025-08-28T10:27:09Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Donatrix (detail),A Donatrix,0,,0,,2025-08-28T10:27:15Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Donatrix (detail),Portrait of,0,,0,,2025-08-28T10:27:22Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector Frederick the Wise in his Old Age,Elector Frederick the Wise,0,,0,,2025-08-28T10:27:29Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector Frederick the Wise in his Old Age,Portrait of Elector Frederick the Wise,0,,0,,2025-08-28T10:27:35Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Elector John the Steadfast of Saxony,Elector John the Steadfast of Saxony,0,,0,,2025-08-28T10:27:42Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector John the Steadfast (detail),Elector John the Steadfast,0,,0,,2025-08-28T10:27:48Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector John the Steadfast (detail),Portrait of Elector John the Steadfast,0,,0,,2025-08-28T10:27:56Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Cardinal Alessandro Farnese,Cardinal Alessandro Farnese,1,en,25,"arz,az,bg,br,ca,de,el,en,es,eu,fr,hu,id,it,ja,ko,nb,nl,pl,pt,ru,sl,sv,sw,zh",2025-08-28T10:28:03Z,TRUE,Alessandro Farnese (cardinal),FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Febo da Brescia,Febo da Brescia,0,,0,,2025-08-28T10:28:09Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Febo da Brescia,Portrait of Febo da Brescia,1,en,6,"arz,en,es,it,ja,mk",2025-08-28T10:28:16Z,TRUE,Portrait of Febo da Brescia,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Laura da Pola,Laura da Pola,1,en,6,"arz,en,es,it,ja,ml",2025-08-28T10:28:23Z,TRUE,Portrait of Laura da Pola,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Laura da Pola,Portrait of Laura da Pola,1,en,6,"arz,en,es,it,ja,ml",2025-08-28T10:28:29Z,TRUE,Portrait of Laura da Pola,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Lady with a Basket of Spindles,Basket of Spindles,0,,0,,2025-08-28T10:28:36Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Lady,A Lady,1,en,1,en,2025-08-28T10:28:42Z,TRUE,A Lady,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Lady,Portrait of,0,,0,,2025-08-28T10:28:49Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Martin Luther,Martin Luther,6,"en,it,de,fr,nl,es",192,"af,am,an,ang,anp,ar,ary,arz,as,ast,av,awa,az,azb,ba,bar,bcl,be,be-tarask,bew,bg,bh,bi,bn,br,bs,btm,bxr,ca,ce,ckb,cs,csb,cu,cy,da,de,diq,dty,el,eml,en,eo,es,et,eu,ext,fa,fi,fj,fo,fr,frp,frr,fy,ga,gan,gcr,gd,gl,gn,gom,got,gsw,gv,hak,he,hi,hif,hr,hsb,ht,hu,hy,hyw,ia,iba,id,ie,ilo,io,is,it,ja,jv,ka,kbp,kk,kn,knc,ko,ku,kw,ky,la,lad,lb,lez,lfn,li,lij,lld,lmo,ln,lt,lv,lzh,mad,mai,mg,min,mk,ml,mn,mr,mrj,ms,mt,my,myv,mzn,nan,nap,nb,nds,nds-nl,ne,new,nia,nl,nn,nrm,oc,pa,pcd,pl,pms,pnb,ps,pt,qu,rm,ro,ru,rue,rup,sa,sah,sat,sc,scn,sco,sgs,sh,simple,sk,sl,sm,sq,sr,stq,sv,sw,szl,szy,ta,te,th,tk,tl,tpi,tr,tt,ty,uk,ur,uz,vec,vep,vi,vo,vro,wa,war,wuu,xmf,yi,yo,yue,zea,zh,zu",2025-08-28T10:28:53Z,TRUE,Martin Luther,TRUE,Martin Lutero,TRUE,Martin Luther,TRUE,Martin Luther,TRUE,Martin Luther,TRUE,Martín Lutero
Portrait of a Man with a Medal of Cosimo the Elder,A Man With A Medal of Cosimo the Elder,0,,0,,2025-08-28T10:29:00Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Man with a Medal of Cosimo the Elder,Portrait of,0,,0,,2025-08-28T10:29:06Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Man with a Medal of Cosimo the Elder,Medal of Cosimo the Elder,0,,0,,2025-08-28T10:29:13Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man Holding a Roundel,A Young Man,0,,0,,2025-08-28T10:29:19Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man Holding a Roundel,Portrait of,0,,0,,2025-08-28T10:29:26Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man Holding a Roundel,Young Man,1,en,1,en,2025-08-28T10:29:33Z,TRUE,Young Man,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Man (fragment),A Man,2,"en,fr",8,"azb,de,el,en,fr,it,pt,sr",2025-08-28T10:29:39Z,TRUE,A Man,FALSE,,FALSE,,TRUE,A Man,FALSE,,FALSE,
Portrait of a Man (fragment),Portrait of,0,,0,,2025-08-28T10:29:46Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Man in a Red Cap,A Man,2,"en,fr",8,"azb,de,el,en,fr,it,pt,sr",2025-08-28T10:29:53Z,TRUE,A Man,FALSE,,FALSE,,TRUE,A Man,FALSE,,FALSE,
Portrait of a Man in a Red Cap,Portrait of,0,,0,,2025-08-28T10:30:00Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Gentleman with a Rosary,A Gentleman With A Rosary,0,,0,,2025-08-28T10:30:09Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Gentleman with a Rosary,Portrait of,0,,0,,2025-08-28T10:30:16Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Self-portrait at 22,,0,,0,,2025-08-28T10:30:16Z,,,,,,,,,,,,
Portrait of a Venetian Woman,A Venetian Woman,0,,0,,2025-08-28T10:30:23Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Venetian Woman,Portrait of,0,,0,,2025-08-28T10:30:30Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Venetian Woman,Venetian Woman,0,,0,,2025-08-28T10:30:37Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man with an Oil-lamp,A Young Man With An Oil,0,,0,,2025-08-28T10:30:44Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man with an Oil-lamp,Portrait of,0,,0,,2025-08-28T10:30:51Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man with an Oil-lamp,Young Man,1,en,1,en,2025-08-28T10:30:58Z,TRUE,Young Man,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Youth in a Pink Coat,,0,,0,,2025-08-28T10:30:58Z,,,,,,,,,,,,
Portrait of a Youth,A Youth,0,,0,,2025-08-28T10:31:05Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Youth,Portrait of,0,,0,,2025-08-28T10:31:12Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of Dona Isabel de Requesens, Vice-Queen of Naples",Dona Isabel de Requesens,0,,0,,2025-08-28T10:31:18Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of Dona Isabel de Requesens, Vice-Queen of Naples",Portrait of Dona Isabel de Requesens,1,en,7,"arz,az,en,fr,it,ja,zh",2025-08-28T10:31:25Z,TRUE,Portrait of Doña Isabel de Requesens y Enríquez de Cardona-Anglesola,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Man in Armour,,0,,0,,2025-08-28T10:31:25Z,,,,,,,,,,,,
Portrait of Charles V Seated,Charles V Seated,0,,0,,2025-08-28T10:31:32Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Charles V Seated,Charles V,2,"en,fr",45,"anp,ar,ast,bar,be,bg,br,ca,cs,cy,da,de,en,eo,es,et,fi,fr,hr,hu,hy,it,ja,ka,lt,lv,nb,nl,nn,oc,pl,pnb,pt,ru,scn,sk,sr,sv,sw,tr,uk,ur,vls,wuu,zh",2025-08-28T10:31:38Z,TRUE,Charles V,FALSE,,FALSE,,TRUE,Charles V,FALSE,,FALSE,
Portrait of Charles V Seated,Portrait of Charles V Seated,0,,0,,2025-08-28T10:31:44Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of Edward, Prince of Wales",Edward,6,"en,it,de,fr,nl,es",15,"ar,be-tarask,br,de,en,et,ff,id,is,pl,simple,sv,ta,tr,yue",2025-08-28T10:31:48Z,TRUE,Edward,TRUE,Edward,TRUE,Edward,TRUE,Edward,TRUE,Eduard,TRUE,Edward
"Portrait of Edward, Prince of Wales","Edward, Prince of Wales",1,en,6,"af,cy,en,fa,id,it",2025-08-28T10:31:55Z,TRUE,"Edward, Prince of Wales",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of Edward, Prince of Wales",Portrait of Edward,0,,0,,2025-08-28T10:32:02Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of a Man,Head of,0,,0,,2025-08-28T10:32:08Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Lady,A Lady,1,en,1,en,2025-08-28T10:32:15Z,TRUE,A Lady,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Lady,Portrait of,0,,0,,2025-08-28T10:32:22Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Martin Luther,Martin Luther,6,"en,it,de,fr,nl,es",192,"af,am,an,ang,anp,ar,ary,arz,as,ast,av,awa,az,azb,ba,bar,bcl,be,be-tarask,bew,bg,bh,bi,bn,br,bs,btm,bxr,ca,ce,ckb,cs,csb,cu,cy,da,de,diq,dty,el,eml,en,eo,es,et,eu,ext,fa,fi,fj,fo,fr,frp,frr,fy,ga,gan,gcr,gd,gl,gn,gom,got,gsw,gv,hak,he,hi,hif,hr,hsb,ht,hu,hy,hyw,ia,iba,id,ie,ilo,io,is,it,ja,jv,ka,kbp,kk,kn,knc,ko,ku,kw,ky,la,lad,lb,lez,lfn,li,lij,lld,lmo,ln,lt,lv,lzh,mad,mai,mg,min,mk,ml,mn,mr,mrj,ms,mt,my,myv,mzn,nan,nap,nb,nds,nds-nl,ne,new,nia,nl,nn,nrm,oc,pa,pcd,pl,pms,pnb,ps,pt,qu,rm,ro,ru,rue,rup,sa,sah,sat,sc,scn,sco,sgs,sh,simple,sk,sl,sm,sq,sr,stq,sv,sw,szl,szy,ta,te,th,tk,tl,tpi,tr,tt,ty,uk,ur,uz,vec,vep,vi,vo,vro,wa,war,wuu,xmf,yi,yo,yue,zea,zh,zu",2025-08-28T10:32:26Z,TRUE,Martin Luther,TRUE,Martin Lutero,TRUE,Martin Luther,TRUE,Martin Luther,TRUE,Martin Luther,TRUE,Martín Lutero
Portrait of Martin Luther,Portrait of Martin Luther,0,,0,,2025-08-28T10:32:32Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Katharina von Bora,Katharina von Bora,6,"en,it,de,fr,nl,es",45,"af,ar,arz,ast,be,br,bs,ca,cs,da,de,en,eo,es,et,eu,fa,fi,fr,glk,hu,id,io,it,ja,ka,ko,la,lv,mg,mzn,nb,nl,oc,pl,pt,ro,ru,sk,sr,sv,tr,uk,vi,zh",2025-08-28T10:32:36Z,TRUE,Katharina von Bora,TRUE,Katharina von Bora,TRUE,Katharina von Bora,TRUE,Catherine de Bore,TRUE,Katharina von Bora,TRUE,Catalina de Bora
Portrait of a Musician,A Musician,0,,0,,2025-08-28T10:32:43Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Musician,Portrait of,0,,0,,2025-08-28T10:32:49Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Thomas Howard, Duke of Norfolk","Thomas Howard, Duke of Norfolk",1,en,21,"ar,de,en,eo,es,fi,fr,he,hu,it,ja,la,nb,nl,pl,pt,ru,simple,sv,uk,zh",2025-08-28T10:32:56Z,TRUE,"Thomas Howard, 3rd Duke of Norfolk",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Thomas Howard, Duke of Norfolk",Thomas Howard,6,"en,it,de,fr,nl,es",12,"ar,de,en,fi,fr,it,ja,ko,nl,pl,ru,sv",2025-08-28T10:33:00Z,TRUE,Thomas Howard,TRUE,Thomas Howard,TRUE,Thomas Howard,TRUE,Thomas Howard,TRUE,Thomas Howard,TRUE,Thomas Howard
Portrait of Dr. Johannes Scheyring,Dr. Johannes Scheyring,0,,0,,2025-08-28T10:33:07Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Dr. Johannes Scheyring,Portrait of,0,,0,,2025-08-28T10:33:13Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Dr. Johannes Scheyring,Johannes Scheyring,1,de,1,de,2025-08-28T10:33:20Z,FALSE,,FALSE,,TRUE,Johannes Scheyring,FALSE,,FALSE,,FALSE,
Self-Portrait at 26,,0,,0,,2025-08-28T10:33:20Z,,,,,,,,,,,,
Self-Portrait,,0,,0,,2025-08-28T10:33:20Z,,,,,,,,,,,,
Portrait of a Venetian Woman,A Venetian Woman,0,,0,,2025-08-28T10:33:27Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Venetian Woman,Portrait of,0,,0,,2025-08-28T10:33:33Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Venetian Woman,Venetian Woman,0,,0,,2025-08-28T10:33:40Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
A Lady in a Fur Wrap,,0,,0,,2025-08-28T10:33:40Z,,,,,,,,,,,,
Portrait of a Gentleman from the Casa de Leiva,A Gentleman From the Casa de Leiva,0,,0,,2025-08-28T10:33:47Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Gentleman from the Casa de Leiva,Portrait of,0,,0,,2025-08-28T10:33:53Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Gentleman from the Casa de Leiva,The Casa de Leiva,0,,0,,2025-08-28T10:34:00Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of an Engraver of Semi-Precious Stones,An Engraver of Semi,0,,0,,2025-08-28T10:34:07Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of an Engraver of Semi-Precious Stones,Portrait of,0,,0,,2025-08-28T10:34:14Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of an Engraver of Semi-Precious Stones,Engraver of Semi,0,,0,,2025-08-28T10:34:20Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
